date, pm25, pm10, o3, no2, so2, co
2024/1/9, 39, 15, 25, 17, 1, 
2024/1/10, 50, 11, 24, 15, 1, 
2024/1/11, 37, 14, 17, 24, 1, 
2024/1/12, 50, 9, 28, 11, 1, 
2024/1/13, 33, 8, 28, 6, 1, 
2024/1/14, 29, 8, 29, 10, 1, 
2024/1/15, 28, 5, 31, 2, 1, 
2024/1/16, 11, 13, 25, 18, 1, 
2024/1/17, 42, 22, 25, 24, 1, 
2024/1/18, 69, 18, 31, 16, 1, 
2024/1/19, 57, 14, 26, 6, 1, 
2024/1/20, 49, 6, 28, 4, , 
2024/1/21, 25, 6, 24, 9, 1, 
2024/1/22, 21, 9, 31, 10, 1, 
2024/1/23, 31, 3, 29, 3, 1, 
2024/1/24, 12, 4, 30, 3, 1, 
2024/1/25, 11, 4, 32, 3, , 
2024/1/26, 12, 4, 35, 3, 1, 
2024/1/27, 15, 13, 33, 8, 1, 
2024/1/28, 47, 10, 33, 13, 1, 
2024/1/29, 36, 12, 34, 17, 1, 
2024/1/30, 46, 19, 16, 24, 1, 
2024/1/31, 63, 14, , 10, 1, 
2024/2/1, 41, 12, 24, 10, 1, 
2024/2/2, 41, 7, 33, 7, 1, 
2024/2/3, 28, 16, 31, 7, 1, 
2024/2/4, 56, 9, 24, 12, 1, 
2024/2/5, 35, 8, 20, 14, 1, 
2024/2/6, 33, 11, 29, 19, 1, 
2024/2/7, 42, 9, 31, 16, 1, 
2024/2/8, 34, 7, 35, 9, 1, 
2024/2/9, 27, 13, 34, 13, 1, 
2024/2/10, 47, 5, 37, 4, 1, 
2024/2/11, 19, 7, 36, 6, 1, 
2024/2/12, 27, 12, 29, 16, 1, 
2024/2/13, 44, 19, 27, 26, 1, 
2024/2/14, 62, 18, 31, 16, 1, 
2024/2/15, 54, 8, 34, 2, , 
2024/2/16, 20, 9, 35, 3, 1, 
2024/2/17, 30, 11, 36, 7, , 
2024/2/18, 37, 10, 32, 11, , 
2024/2/19, 30, 11, 30, 6, , 
2024/2/20, 36, 7, 27, 5, , 
2024/2/21, 22, 5, 27, 4, , 
2024/2/22, 15, 6, 27, 3, , 
2024/2/23, 21, 7, 33, 8, 1, 
2024/2/24, 25, 7, 28, 4, , 
2024/2/25, 27, 4, 33, 2, 1, 
2024/2/26, 10, 6, 34, 1, 1, 
2024/2/27, 16, 5, 36, 2, 1, 
2024/2/28, 16, 11, 32, 8, , 
2024/2/29, 39, 7, 35, 6, 1, 
2024/3/1, 23, 4, 36, 2, 1, 
2024/3/2, 13, 9, 36, 5, 1, 
2024/3/3, 31, 11, 40, 8, 1, 
2024/3/4, 38, 11, 33, 13, 1, 
2024/3/5, 39, 5, 32, 7, , 
2024/3/6, 20, 7, 37, 4, 1, 
2024/3/7, 25, 7, 32, 5, , 
2024/3/8, 25, 7, 36, 6, , 
2024/3/9, 27, 4, 36, 2, , 
2024/3/10, 15, 9, 30, 12, , 
2024/3/11, 32, 14, 31, 15, 1, 
2024/3/12, 50, 5, 41, 1, 1, 
2024/3/13, 19, 10, 37, 11, 1, 
2024/3/14, 36, 18, 47, 10, 1, 
2024/3/15, 59, 22, 52, 4, , 
2024/3/16, 62, 19, 55, 4, , 
2024/3/17, 56, 11, 39, 1, 1, 
2024/3/18, 26, 11, 39, 5, 1, 
2024/3/19, 41, 12, 36, 9, 1, 
2024/3/20, 40, 5, 37, 3, 1, 
2024/3/21, 16, 6, 38, 8, 1, 
2024/3/22, 22, 12, 31, 15, 1, 
2024/3/23, 43, 18, 36, 12, 1, 
2024/3/24, 58, 19, 24, 12, 1, 
2024/3/25, 57, 9, 35, 8, , 
2024/3/26, 32, 5, 37, 5, 1, 
2024/3/27, 16, 11, 28, 11, 1, 
2024/3/28, 39, 9, 33, 6, , 
2024/3/29, 27, 17, 49, 7, 1, 
2024/3/30, 46, 30, 63, 5, , 
2024/3/31, 70, 24, 43, 4, 1, 
2023/10/1, 36, 10, 39, 4, , 
2023/10/2, 33, 11, 43, 4, 1, 
2023/10/3, 36, 12, 27, 6, 1, 
2023/10/4, 38, 11, 31, 9, 1, 
2023/10/5, 35, 7, 31, 2, 1, 
2023/10/6, 24, 9, 31, 3, 1, 
2023/10/7, 32, 16, 28, 4, 1, 
2023/10/8, 49, 7, 20, 3, , 
2023/10/9, 19, 8, 28, 4, 1, 
2023/10/10, 16, 9, 36, 3, 1, 
2023/10/11, 29, 12, 36, 5, 1, 
2023/10/12, 41, 10, 34, 6, 1, 
2023/10/13, 38, 19, 39, 11, 1, 
2023/10/14, 62, 11, 26, 4, 1, 
2023/10/15, 42, 8, 43, 9, 1, 3
2023/10/16, 29, 10, 33, 6, 1, 3
2023/10/17, 33, 11, 37, 6, 1, 2
2023/10/18, 35, 21, 49, 12, 1, 3
2023/10/19, 64, 17, 37, 8, 1, 2
2023/10/20, 54, 4, 28, 2, 1, 2
2023/10/21, 15, 5, 33, 2, 1, 2
2023/10/22, 21, 11, 35, 7, 1, 
2023/10/23, 42, 12, 38, 6, 1, 
2023/10/24, 45, 15, 37, 8, 1, 
2023/10/25, 53, 12, 39, 7, 1, 
2023/10/26, 47, 20, 46, 10, 1, 
2023/10/27, 58, 14, 39, 8, 1, 
2023/10/28, 50, 6, 25, 3, , 
2023/10/29, 20, 8, 33, 4, 1, 
2023/10/30, 29, 15, 33, 11, 1, 
2023/10/31, 51, 20, 42, 15, 1, 
2023/11/1, 63, 25, 41, 16, 1, 
2023/11/2, 79, 32, 61, 15, 1, 
2023/11/3, 89, 36, 53, 11, 1, 
2023/11/4, 97, 27, 34, 4, 1, 
2023/11/5, 73, 16, 28, 7, 1, 
2023/11/6, 44, 16, 27, 6, 1, 
2023/11/7, 35, 10, 31, 7, 1, 
2023/11/8, 38, 18, 34, 12, 1, 
2023/11/9, 60, 23, 7, 16, , 
2023/11/10, 73, 6, 27, 4, , 2
2023/11/11, 24, 9, 21, 3, , 2
2023/11/12, 40, 4, 27, 4, , 
2023/11/13, 16, 7, 27, 12, 1, 
2023/11/14, 32, 11, 20, 14, 1, 
2023/11/15, 45, 13, 26, 12, 1, 
2023/11/16, 54, 11, 9, 15, , 
2023/11/17, 42, 5, 27, 7, 1, 
2023/11/18, 20, 6, 28, 9, 1, 4
2023/11/19, 29, 6, 29, 7, 1, 3
2023/11/20, 27, 13, 18, 17, 1, 4
2023/11/21, 49, 17, 22, 20, 1, 4
2023/11/22, 62, 19, 26, 15, 1, 4
2023/11/23, 67, 17, 36, 11, 1, 4
2023/11/24, 58, 3, 28, 2, , 2
2023/11/25, 14, 8, 20, 4, 1, 
2023/11/26, 37, 15, 19, 15, 1, 
2023/11/27, 59, 15, 31, 12, 1, 
2023/11/28, 61, 7, 25, 12, 1, 
2023/11/29, 33, 6, 28, 11, 1, 
2023/11/30, 24, 10, 21, 13, 1, 
2023/12/1, 43, 15, 23, 15, 1, 
2023/12/2, 57, 8, 28, 7, 1, 
2023/12/3, 41, 10, 26, 16, 1, 
2023/12/4, 40, 17, 9, 23, 1, 
2023/12/5, 67, 10, 27, 14, 1, 
2023/12/6, 47, 10, 30, 12, 1, 
2023/12/7, 46, 10, 29, 14, 1, 
2023/12/8, 36, 23, 26, 20, 1, 
2023/12/9, 71, 25, 32, 14, 1, 
2023/12/10, 77, 19, 22, 9, , 
2023/12/11, 56, 12, 24, 10, , 
2023/12/12, 45, 4, 29, 6, , 
2023/12/13, 17, 11, 24, 13, 1, 
2023/12/14, 46, 16, 16, 15, 1, 
2023/12/15, 60, 23, 22, 14, 1, 
2023/12/16, 75, 4, 32, 2, 1, 
2023/12/17, 16, 4, 30, 7, 1, 
2023/12/18, 22, 10, 23, 14, 1, 
2023/12/19, 42, 19, 21, 21, 1, 
2023/12/20, 69, 13, 29, 12, 1, 
2023/12/21, 42, 7, 25, 10, 1, 
2023/12/22, 24, 7, 23, 12, 1, 
2023/12/23, 27, 13, 24, 11, 1, 
2023/12/24, 45, 18, 21, 21, 1, 
2023/12/25, 61, 12, 25, 21, 1, 
2023/12/26, 45, 7, 26, 8, 1, 
2023/12/27, 23, 16, 25, 13, 1, 
2023/12/28, 55, 20, 30, 17, 1, 
2023/12/29, 67, 22, 33, 13, 1, 
2023/12/30, 70, 17, 32, 7, 1, 
2023/12/31, 60, 4, 32, 3, 1, 
2023/7/1, 34, 9, 61, 2, 1, 
2023/7/2, 25, 22, 71, 4, 1, 
2023/7/3, 52, 17, 41, 2, 1, 
2023/7/4, 44, 14, 37, 4, 1, 
2023/7/5, 40, 11, 41, 3, , 
2023/7/6, 26, 24, 73, 10, 1, 
2023/7/7, 48, 32, 38, 8, 1, 
2023/7/8, 55, 34, 35, 4, , 
2023/7/9, 54, 28, 58, 6, , 
2023/7/10, 45, 22, 75, 6, , 
2023/7/11, 41, 17, 64, 6, , 
2023/7/12, 36, 10, 34, 8, , 
2023/7/13, 28, 20, 62, 5, , 
2023/7/14, 46, 28, 46, 6, 1, 
2023/7/15, 55, 23, 44, 5, 1, 
2023/7/16, 49, 20, 35, 3, 1, 
2023/7/17, 47, 26, 52, 6, 1, 
2023/7/18, 58, 37, 52, 6, 1, 
2023/7/19, 66, 17, 31, 2, 1, 
2023/7/20, 41, 15, 31, 1, 1, 
2023/7/21, 35, 11, 31, 1, , 
2023/7/22, 30, 12, 39, 1, 1, 
2023/7/23, 32, 12, 62, 6, 1, 
2023/7/24, 37, 14, 69, 8, 1, 
2023/7/25, 44, 21, 96, 8, 1, 
2023/7/26, 59, 17, 87, 9, 1, 
2023/7/27, 50, 15, 64, 6, 1, 
2023/7/28, 43, 13, 61, 5, 1, 
2023/7/29, 37, 13, 56, 7, 1, 
2023/7/30, 34, 15, 41, 8, 1, 
2023/7/31, 31, 13, 24, 10, 1, 
2023/8/1, 32, 11, 38, 8, 1, 
2023/8/2, 32, 13, 34, 7, 1, 
2023/8/3, 34, 23, 61, 7, 1, 
2023/8/4, 51, 16, 36, 5, 1, 
2023/8/5, 39, 14, 16, 2, 1, 
2023/8/6, 33, 9, 22, 4, 1, 
2023/8/7, 21, 11, 22, 3, , 
2023/8/8, 21, 15, 9, 4, , 
2023/8/9, 17, 22, 21, 2, , 
2023/8/10, 29, 16, 20, 2, , 
2023/8/11, 26, 13, 29, 4, 1, 
2023/8/12, 31, 16, 12, 2, , 
2023/8/13, 26, 21, 10, 1, , 
2023/8/14, 25, 32, 27, 2, , 
2023/8/15, 51, 28, 24, 2, , 
2023/8/16, 53, 20, 36, 4, , 
2023/8/17, 39, 23, 49, 9, 1, 
2023/8/18, 43, 21, 38, 5, 1, 
2023/8/19, 46, 22, 44, 4, 1, 
2023/8/20, 49, 11, 26, 3, 1, 
2023/8/21, 25, 11, 12, 4, , 
2023/8/22, 17, 13, 13, 5, , 
2023/8/23, 20, 10, 15, 4, , 
2023/8/24, 18, 8, 20, 5, 1, 
2023/8/25, 17, 10, 22, 3, 1, 
2023/8/26, 24, 10, 18, 2, , 
2023/8/27, 23, 14, 39, 8, 1, 
2023/8/28, 31, 19, 56, 9, 1, 
2023/8/29, 40, 13, 31, 6, 1, 
2023/8/30, 29, 15, 24, 4, 1, 
2023/8/31, 27, 12, 26, 5, 1, 
2023/9/1, 24, 12, 41, 6, 1, 
2023/9/2, 30, 16, 26, 2, 1, 
2023/9/3, 31, 8, 10, 4, , 
2023/9/4, 18, 14, 27, 5, 1, 
2023/9/5, 30, 12, 22, 6, 1, 
2023/9/6, 27, 11, 35, 4, 1, 
2023/9/7, 29, 12, 21, 3, , 
2023/9/8, 31, 12, 29, 5, , 
2023/9/9, 26, 19, 28, 6, 1, 
2023/9/10, 37, 12, 23, 7, 1, 
2023/9/11, 26, 13, 36, 6, 1, 
2023/9/12, 30, 16, 51, 6, 1, 
2023/9/13, 40, 14, 22, 8, 1, 
2023/9/14, 26, 17, 35, 7, 1, 
2023/9/15, 34, 21, 56, 6, 1, 
2023/9/16, 43, 21, 37, 4, 1, 
2023/9/17, 42, 10, 26, 4, 1, 
2023/9/18, 22, 13, 33, 7, 1, 
2023/9/19, 31, 17, 40, 5, 1, 
2023/9/20, 46, 15, 19, 5, 1, 
2023/9/21, 35, 15, 29, 5, , 
2023/9/22, 34, 5, 31, 1, , 
2023/9/23, 14, 8, 34, 1, , 
2023/9/24, 24, 13, 36, 4, 1, 
2023/9/25, 37, 17, 39, 6, 1, 
2023/9/26, 45, 20, 59, 7, 1, 
2023/9/27, 49, 29, 80, 7, 1, 
2023/9/28, 60, 17, 36, 5, 1, 
2023/9/29, 36, 14, 35, 4, 1, 
2023/9/30, 36, 13, 28, 2, , 
2023/4/1, 60, 14, 41, 2, 1, 
2023/4/2, 55, 10, 41, 3, 1, 
2023/4/3, 43, 11, 43, 10, 1, 
2023/4/4, 46, 14, 43, 13, 1, 
2023/4/5, 56, 10, 39, 5, 1, 
2023/4/6, 38, 13, 34, 1, 1, 
2023/4/7, 43, 6, 35, 2, , 
2023/4/8, 27, 10, 40, 3, , 
2023/4/9, 97, 14, 44, 10, 1, 
2023/4/10, 57, 18, 46, 11, 1, 
2023/4/11, 62, 12, 40, 3, 1, 
2023/4/12, 46, 31, 43, 5, 1, 
2023/4/13, 77, 29, 40, 10, 1, 
2023/4/14, 74, 15, 32, 9, 1, 
2023/4/15, 45, 7, 35, 2, 1, 
2023/4/16, 26, 11, 39, 2, 1, 
2023/4/17, 38, 19, 34, 10, 1, 
2023/4/18, 64, 20, 52, 8, 2, 
2023/4/19, 65, 25, 69, 9, 1, 
2023/4/20, 69, 28, 58, 10, 1, 
2023/4/21, 74, 30, 41, 4, 1, 
2023/4/22, 78, 12, 43, 2, 1, 
2023/4/23, 47, 11, 41, 5, 1, 
2023/4/24, 49, 14, 43, 7, 1, 
2023/4/25, 58, 10, 36, 9, 1, 
2023/4/26, 39, 6, 50, 2, 1, 
2023/4/27, 29, 12, 57, 8, 1, 
2023/4/28, 49, 11, 43, 4, 1, 
2023/4/29, 43, 16, 25, 2, , 
2023/4/30, 37, 16, 45, 4, 1, 
2023/5/1, 54, 9, 40, 2, , 1
2023/5/2, 34, 13, 57, 7, 1, 2
2023/5/3, 49, 17, 69, 6, 1, 2
2023/5/4, 60, 14, 47, 4, 1, 1
2023/5/5, 50, 12, 37, 2, 1, 
2023/5/6, 44, 8, 30, 2, , 1
2023/5/7, 24, 4, 31, 3, , 1
2023/5/8, 18, 8, 42, 3, 1, 
2023/5/9, 39, 14, 53, 7, 1, 
2023/5/10, 54, 12, 45, 6, 1, 
2023/5/11, 47, 11, 43, 6, 1, 
2023/5/12, 43, 10, 33, 6, 1, 
2023/5/13, 43, 9, 38, 3, 1, 
2023/5/14, 38, 11, 38, 5, , 
2023/5/15, 40, 10, 46, 5, 1, 
2023/5/16, 38, 18, 65, 11, 1, 
2023/5/17, 58, 30, 92, 10, 1, 
2023/5/18, 81, 11, 35, 6, 1, 
2023/5/19, 43, 7, 34, 2, , 
2023/5/20, 27, 12, 50, 2, 1, 
2023/5/21, 42, 27, 49, 5, 1, 
2023/5/22, 64, 31, 35, 4, , 
2023/5/23, 77, 9, 33, 3, , 
2023/5/24, 30, 11, 38, 8, 1, 
2023/5/25, 37, 11, 37, 8, 1, 
2023/5/26, 36, 13, 62, 6, 1, 
2023/5/27, 42, 13, 38, 4, 1, 
2023/5/28, 41, 20, 35, 7, , 
2023/5/29, 55, 27, 41, 8, 1, 
2023/5/30, 42, 19, 28, 4, 1, 
2023/5/31, 34, 12, , 8, 1, 
2023/6/1, 37, 6, 14, 8, , 
2023/6/2, 17, 9, 39, 4, , 
2023/6/3, 25, 14, 42, 4, 1, 
2023/6/4, 42, 16, 47, 10, 1, 
2023/6/5, 49, 19, 51, 9, 1, 
2023/6/6, 57, 14, 55, 4, 1, 
2023/6/7, 44, 16, 60, 7, 1, 
2023/6/8, 48, 7, 34, 4, , 
2023/6/9, 21, 13, 44, 4, 1, 
2023/6/10, 34, 10, 37, 4, 1, 
2023/6/11, 29, 14, 31, 3, , 
2023/6/12, 38, 12, 41, 5, 1, 
2023/6/13, 32, 15, 34, 5, 1, 
2023/6/14, 36, 10, 33, 3, , 
2023/6/15, 29, 7, 48, 3, 1, 
2023/6/16, 21, 12, 61, 4, 1, 
2023/6/17, 40, 25, 75, 9, 1, 
2023/6/18, 64, 20, 39, 3, 1, 
2023/6/19, 49, 13, 44, 3, 1, 
2023/6/20, 36, 13, 42, 5, 1, 
2023/6/21, 42, 9, 32, 6, 1, 
2023/6/22, 29, 13, 36, 6, 1, 
2023/6/23, 38, 16, 50, 4, 1, 
2023/6/24, 47, 20, 51, 2, 1, 
2023/6/25, 55, 28, 68, 5, 1, 
2023/6/26, 67, 28, 62, 9, 1, 
2023/6/27, 66, 29, 75, 11, 1, 
2023/6/28, 60, 20, 80, 4, 1, 
2023/6/29, 51, 29, 33, 7, 1, 
2023/6/30, 55, 16, 32, 5, 1, 
2023/1/2, 16, 3, 26, 1, 1, 2
2023/1/3, 16, 3, 27, 1, 1, 1
2023/1/4, 13, 4, 29, 4, , 2
2023/1/5, 15, 12, 21, 17, 1, 3
2023/1/6, 50, 15, 26, 15, 1, 3
2023/1/7, 55, 16, 33, 10, 1, 3
2023/1/8, 61, 15, 28, 16, 1, 4
2023/1/9, 60, 6, 28, 4, 1, 2
2023/1/10, 24, 13, 24, 17, 1, 4
2023/1/11, 48, 18, 19, 24, 1, 5
2023/1/12, 64, 24, 18, 29, 1, 5
2023/1/13, 77, 31, 8, 24, 1, 5
2023/1/14, 96, 20, 17, 12, 1, 4
2023/1/15, 69, 5, 23, 7, , 2
2023/1/16, 23, 7, 20, 13, 1, 3
2023/1/17, 33, 11, 23, 13, 1, 2
2023/1/18, 44, 7, 25, 10, 1, 3
2023/1/19, 31, 12, 30, 15, 1, 2
2023/1/20, 49, 4, 27, 3, , 2
2023/1/21, 19, 11, 25, 7, 1, 3
2023/1/22, 47, 12, 15, 13, 1, 3
2023/1/23, 50, 20, 27, 15, 1, 3
2023/1/24, 66, 2, 27, 3, 1, 1
2023/1/25, 17, 7, 21, 17, , 3
2023/1/26, 33, 9, 20, 14, 1, 3
2023/1/27, 42, 5, 29, 7, 1, 3
2023/1/28, 24, 9, 29, 10, 1, 3
2023/1/29, 40, 9, 27, 10, 1, 3
2023/1/30, 40, 6, 28, 7, 1, 2
2023/1/31, 31, 15, 23, 22, 1, 3
2023/2/1, 58, 6, 30, 3, 1, 2
2023/2/2, 28, 12, 25, 11, 1, 3
2023/2/3, 49, 16, 27, 16, 1, 3
2023/2/4, 64, 10, 32, 7, 1, 2
2023/2/5, 43, 12, 31, 17, 1, 3
2023/2/6, 49, 16, 36, 14, 1, 3
2023/2/7, 61, 20, 37, 8, 1, 3
2023/2/8, 67, 7, 31, 4, , 2
2023/2/9, 29, 9, 19, 12, , 2
2023/2/10, 45, 5, 34, 4, , 2
2023/2/11, 26, 11, 32, 8, 1, 3
2023/2/12, 48, 10, 24, 9, 1, 2
2023/2/13, 39, 4, 33, 4, , 1
2023/2/14, 18, 3, 30, 2, , 1
2023/2/15, 17, 6, 30, 8, 1, 2
2023/2/16, 29, 12, 32, 18, 1, 4
2023/2/17, 53, 19, 35, 18, 1, 4
2023/2/18, 69, 18, 40, 11, 1, 3
2023/2/19, 63, 7, 36, 3, 1, 2
2023/2/20, 30, 5, 34, 3, , 2
2023/2/21, 24, 9, 31, 10, 1, 2
2023/2/22, 43, 16, 34, 12, 1, 3
2023/2/23, 65, 15, 29, 15, 1, 3
2023/2/24, 58, 6, 34, 6, 1, 2
2023/2/25, 28, 4, 32, 1, , 2
2023/2/26, 23, 9, 33, 9, 1, 2
2023/2/27, 38, 12, 35, 14, 1, 3
2023/2/28, 49, 15, 28, 21, 1, 3
2023/3/1, 59, 13, 36, 9, 1, 2
2023/3/2, 45, 7, 31, 10, 1, 2
2023/3/3, 35, 9, 37, 6, 1, 
2023/3/4, 43, 11, 36, 3, 1, 
2023/3/5, 48, 11, 32, 9, 1, 
2023/3/6, 45, 14, 38, 15, 1, 
2023/3/7, 55, 22, 40, 21, 1, 
2023/3/8, 75, 29, 54, 17, 1, 
2023/3/9, 85, 19, 45, 8, 1, 
2023/3/10, 63, 14, 42, 8, 1, 
2023/3/11, 53, 14, 41, 7, 1, 
2023/3/12, 51, 14, 36, 7, 1, 
2023/3/13, 45, 6, 33, 4, 1, 
2023/3/14, 27, 13, 39, 11, 1, 
2023/3/15, 52, 16, 49, 13, 1, 
2023/3/16, 59, 15, 33, 9, 1, 
2023/3/17, 53, 7, 29, 4, , 
2023/3/18, 25, 6, 38, 6, 1, 
2023/3/19, 36, 10, 38, 10, 1, 
2023/3/20, 43, 13, 35, 12, 1, 3
2023/3/21, 49, 16, 44, 8, 1, 3
2023/3/22, 55, 15, 27, 6, 1, 3
2023/3/23, 40, 6, 30, 6, 1, 3
2023/3/24, 23, 26, 32, 3, , 3
2023/3/25, 72, 10, 26, 3, , 2
2023/3/26, 38, 11, 34, 3, 1, 1
2023/3/27, 42, 24, 29, 6, 1, 
2023/3/28, 70, 21, 41, 6, 1, 
2023/3/29, 66, 13, 40, 6, 1, 
2023/3/30, 52, 14, 41, 11, 1, 
2023/3/31, 51, 17, 56, 8, 1, 
2022/10/1, 46, 16, 42, 3, 1, 2
2022/10/2, 53, 21, 40, 8, 1, 2
2022/10/3, 59, 23, 37, 10, 1, 3
2022/10/4, 58, 18, 16, 7, 1, 2
2022/10/5, 42, 6, 20, 4, 1, 1
2022/10/6, 18, 5, 20, 6, , 1
2022/10/7, 21, 6, 24, 7, 1, 2
2022/10/8, 21, 8, 27, 2, 1, 2
2022/10/9, 26, 9, 18, 5, , 2
2022/10/10, 31, 11, 34, 7, 1, 2
2022/10/11, 33, 11, 21, 7, 1, 2
2022/10/12, 33, 11, 19, 6, 1, 2
2022/10/13, 37, 9, 23, 7, 1, 2
2022/10/14, 26, 10, 30, 4, 1, 1
2022/10/15, 31, 14, 28, 4, 1, 1
2022/10/16, 44, 21, 15, 10, 1, 3
2022/10/17, 57, 10, 21, 6, 1, 2
2022/10/18, 33, 7, 29, 7, 1, 2
2022/10/19, 27, 10, 33, 13, 1, 3
2022/10/20, 34, 15, 34, 14, 1, 3
2022/10/21, 50, 23, 25, 14, 1, 4
2022/10/22, 72, 22, 37, 7, 1, 4
2022/10/23, 67, 5, 23, 4, , 2
2022/10/24, 26, 8, 20, 4, 1, 2
2022/10/25, 27, 6, 26, 5, 1, 2
2022/10/26, 27, 13, 28, 14, 1, 3
2022/10/27, 48, 17, 37, 13, 1, 3
2022/10/28, 58, 11, 31, 7, 1, 2
2022/10/29, 41, 12, 33, 5, 1, 2
2022/10/30, 44, 11, 29, 9, 1, 2
2022/10/31, 45, 12, 25, 10, 1, 3
2022/11/1, 43, 10, 31, 10, 1, 2
2022/11/2, 35, 18, 46, 11, 1, 3
2022/11/3, 61, 14, 28, 8, 1, 2
2022/11/4, 44, 9, 25, 7, 1, 2
2022/11/5, 36, 11, 31, 7, 1, 3
2022/11/6, 43, 13, 27, 14, 1, 3
2022/11/7, 49, 10, 36, 8, 1, 2
2022/11/8, 40, 13, 33, 11, 1, 3
2022/11/9, 48, 21, 36, 16, 1, 3
2022/11/10, 72, 17, 38, 11, 1, 3
2022/11/11, 59, 22, 36, 14, 1, 3
2022/11/12, 70, 29, 23, 10, 1, 4
2022/11/13, 84, 5, 29, 3, 1, 1
2022/11/14, 19, 7, 16, 10, , 2
2022/11/15, 25, 8, 26, 11, 1, 2
2022/11/16, 33, 12, 25, 15, 1, 3
2022/11/17, 42, 12, 26, 13, 1, 3
2022/11/18, 47, 15, 33, 10, 1, 2
2022/11/19, 57, 19, 20, 7, 1, 3
2022/11/20, 66, 8, 22, 10, 1, 3
2022/11/21, 32, 11, 25, 10, 1, 2
2022/11/22, 41, 9, 23, 5, 1, 2
2022/11/23, 36, 4, 26, 6, 1, 1
2022/11/24, 20, 8, 26, 10, 1, 2
2022/11/25, 33, 17, 7, 15, 1, 3
2022/11/26, 60, 10, 30, 8, 1, 3
2022/11/27, 38, 17, 12, 16, 1, 3
2022/11/28, 58, 23, 25, 14, 1, 3
2022/11/29, 55, 9, 21, 8, 1, 2
2022/11/30, 25, 6, 19, 6, , 2
2022/12/1, 18, 6, 20, 7, 1, 2
2022/12/2, 24, 9, 15, 11, 1, 3
2022/12/3, 39, 17, 20, 11, 1, 3
2022/12/4, 60, 7, 13, 10, 1, 2
2022/12/5, 32, 6, 16, 11, , 3
2022/12/6, 28, 10, 20, 17, 1, 4
2022/12/7, 37, 9, 22, 15, 1, 3
2022/12/8, 37, 12, 18, 19, 1, 3
2022/12/9, 47, 14, 26, 13, 1, 3
2022/12/10, 57, 12, 23, 7, 1, 3
2022/12/11, 47, 10, 28, 11, 1, 3
2022/12/12, 41, 12, 11, 22, 1, 4
2022/12/13, 51, 10, 28, 13, 1, 4
2022/12/14, 44, 6, 18, 16, 1, 2
2022/12/15, 28, 6, 23, 15, 1, 3
2022/12/16, 27, 15, 10, 17, 1, 3
2022/12/17, 55, 9, 26, 8, 1, 3
2022/12/18, 38, 5, 20, 17, 1, 3
2022/12/19, 23, 8, 19, 22, 1, 4
2022/12/20, 40, 17, 12, 24, 1, 4
2022/12/21, 65, 11, 21, 18, 1, 3
2022/12/22, 43, 5, 21, 14, 1, 3
2022/12/23, 22, 5, 24, 13, 1, 2
2022/12/24, 25, 4, 30, 4, 1, 2
2022/12/25, 16, 3, 28, 6, , 2
2022/12/26, 16, 4, 27, 8, 1, 3
2022/12/27, 18, 14, 18, 19, 1, 4
2022/12/28, 54, 8, 30, 11, 1, 3
2022/12/29, 35, 5, 26, 6, 1, 3
2022/12/30, 22, 9, 25, 8, 1, 3
2022/12/31, 40, 10, 29, 9, , 3
2023/1/1, 48, 3, 28, 3, , 2
2022/7/1, 70, 27, 95, 11, 1, 2
2022/7/2, 56, 22, 51, 6, 1, 2
2022/7/3, 47, 15, 26, 10, 1, 2
2022/7/4, 41, 11, 30, 8, 1, 1
2022/7/5, 30, 10, 19, 2, 1, 1
2022/7/6, 26, 7, 24, 2, 1, 
2022/7/7, 20, 16, 23, 2, 1, 1
2022/7/8, 26, 13, 41, 4, 1, 1
2022/7/9, 31, 13, 31, 4, 1, 1
2022/7/10, 30, 17, 39, 4, 1, 1
2022/7/11, 41, 8, 22, 1, 1, 1
2022/7/12, 23, 7, 18, 4, 1, 1
2022/7/13, 19, 7, 18, 2, , 
2022/7/14, 19, 11, 11, 3, 1, 1
2022/7/15, 28, 7, 26, 5, , 1
2022/7/16, 18, 13, 46, 4, 1, 1
2022/7/17, 28, 16, 59, 5, 1, 2
2022/7/18, 39, 42, 42, 10, 1, 2
2022/7/19, 71, 28, 41, 6, 1, 2
2022/7/20, 47, 24, 64, 7, 1, 2
2022/7/21, 58, 30, 40, 10, 1, 2
2022/7/22, 57, 18, 56, 6, 1, 2
2022/7/23, 40, 18, 50, 5, 1, 2
2022/7/24, 44, 16, 52, 5, 1, 1
2022/7/25, 36, 19, 9, 5, 2, 1
2022/7/26, 29, 12, 20, 2, 1, 
2022/7/27, 23, 10, 34, 5, 1, 1
2022/7/28, 24, 13, 44, 7, 1, 1
2022/7/29, 28, 26, 61, 6, 1, 1
2022/7/30, 46, 30, 45, 3, 1, 2
2022/7/31, 54, 16, 66, 5, 1, 1
2022/8/1, 36, 16, 56, 7, 1, 1
2022/8/2, 37, 27, 46, 5, 1, 1
2022/8/3, 58, 12, 25, 2, , 1
2022/8/4, 27, 9, 25, 2, 1, 1
2022/8/5, 21, 13, 41, 2, 1, 1
2022/8/6, 31, 15, 35, 3, 1, 1
2022/8/7, 35, 18, 36, 5, 1, 1
2022/8/8, 41, 23, 33, 5, 1, 1
2022/8/9, 51, 16, 24, 4, 1, 1
2022/8/10, 35, 8, 19, 1, 1, 
2022/8/11, 20, 16, 14, 1, 1, 
