date, pm25, pm10, o3, no2, so2, co
2024/2/9, 28, 10, 36, 10, 2, 2
2024/2/10, 34, 11, 36, 6, 2, 2
2024/2/11, 39, 12, 33, 8, 2, 2
2024/2/12, 40, 11, 28, 15, 1, 2
2024/2/13, 36, 25, 25, 21, 5, 3
2024/2/14, 70, 22, 29, 11, 1, 1
2024/2/15, 47, 6, 27, 10, 2, 1
2024/2/16, 21, 14, 14, 19, 2, 3
2024/2/17, 41, 8, 30, 4, 1, 1
2024/2/18, 21, 17, 31, 1, , 1
2024/2/19, 16, 15, 28, 12, 1, 2
2024/2/20, 31, 19, 16, 12, 1, 2
2024/2/21, 44, 11, 15, 16, 2, 2
2024/2/22, 29, 7, 27, 9, , 1
2024/2/23, 16, 5, 25, 7, 1, 1
2024/2/24, 20, 4, 28, 2, , 1
2024/2/25, 14, 3, 29, 5, 1, 1
2024/2/26, 11, 5, 30, 3, 1, 
2024/2/27, 14, 7, 29, 8, 3, 2
2024/2/28, 21, 10, 31, 14, 1, 2
2024/2/29, 31, 6, 34, 6, 1, 1
2024/3/1, 21, 6, 32, 3, 1, 1
2024/3/2, 18, 14, 37, 5, 3, 1
2024/3/3, 43, 18, 37, 12, 1, 3
2024/3/4, 55, 13, 31, 9, 1, 2
2024/3/5, 41, 7, 28, 12, 2, 2
2024/3/6, 22, 9, 29, 8, 1, 2
2024/3/7, 28, 9, 35, 6, , 1
2024/3/8, 28, 10, 32, 5, 1, 1
2024/3/9, 35, 6, 32, 4, 1, 1
2024/3/10, 20, 9, 28, 9, 2, 2
2024/3/11, 32, 15, , 5, 1, 1
2024/3/12, 24, 12, 38, 8, 3, 1
2024/3/13, 42, 15, 44, 12, 2, 1
2024/3/14, 50, 29, 52, 16, 3, 2
2024/3/15, 80, 24, 61, 11, 4, 2
2024/3/16, 70, 25, 40, 13, 2, 2
2024/3/17, 69, 11, 38, 5, 1, 1
2024/3/18, 34, 11, 35, 8, 2, 2
2024/3/19, 40, 10, 38, 8, 1, 1
2024/3/20, 39, 8, 38, 5, 2, 2
2024/3/21, 29, 9, 39, 9, 1, 1
2024/3/22, 38, 12, 24, 14, 1, 2
2024/3/23, 38, 18, 26, 9, , 2
2024/3/24, 41, 22, 32, 20, 1, 2
2024/3/25, 56, 5, 34, 7, 1, 1
2024/3/26, 13, 6, 37, 8, 1, 2
2024/3/27, 22, 13, 38, 7, 1, 1
2024/3/28, 21, 18, 38, 11, 1, 2
2024/3/29, 30, 25, 47, 13, 5, 2
2024/3/30, 59, 26, 53, 10, 2, 2
2024/3/31, 64, 18, 48, 8, 1, 1
2023/10/1, 34, 9, 37, 4, 1, 1
2023/10/2, 27, 9, 49, 5, 1, 2
2023/10/3, 28, 6, 35, 5, 1, 1
2023/10/4, 19, 10, 32, 7, 2, 1
2023/10/5, 24, 7, 32, 4, , 
2023/10/6, 22, 8, 31, 4, 1, 1
2023/10/7, 23, 9, 29, 2, 1, 1
2023/10/8, 25, 4, 27, 5, , 1
2023/10/9, 10, 5, 36, 6, 1, 1
2023/10/10, 17, 7, 27, 9, 1, 1
2023/10/11, 21, 12, 40, 9, 2, 1
2023/10/12, 36, 12, 37, 9, 1, 2
2023/10/13, 38, 17, 31, 8, 1, 
2023/10/14, 50, 8, 43, 5, 1, 1
2023/10/15, 24, 11, 40, 9, 1, 2
2023/10/16, 36, 12, 34, 12, 1, 2
2023/10/17, 46, 11, 32, 12, 1, 2
2023/10/19, 54, 12, 35, 5, 1, 1
2023/10/20, 39, 6, 28, 2, 1, 1
2023/10/21, 16, 5, 31, 2, 1, 1
2023/10/22, 15, 10, 33, 12, 2, 1
2023/10/23, 30, 13, 38, 10, 2, 1
2023/10/24, 40, 15, 39, 12, 3, 2
2023/10/25, 48, 14, 39, 11, 1, 1
2023/10/26, 44, 16, 60, 11, 2, 2
2023/10/27, 49, , , , , 2
2023/10/31, 11, 15, 37, 13, 2, 2
2023/11/1, 46, 23, 46, 15, 3, 2
2023/11/2, 67, 31, 56, 12, 2, 2
2023/11/3, 82, 35, 48, 12, 4, 3
2023/11/4, 90, 27, 45, 6, 1, 2
2023/11/5, 72, 14, 30, 2, , 1
2023/11/6, 30, 16, 34, 5, 3, 2
2023/11/7, 38, 11, 30, 10, 1, 1
2023/11/8, 35, 13, 37, 6, 1, 2
2023/11/9, 37, 9, 24, 7, 1, 1
2023/11/10, 21, , , , , 
2023/11/13, 13, 6, 25, 10, 1, 1
2023/11/14, 21, 9, 18, 16, 1, 2
2023/11/15, 35, 9, 25, 10, 1, 1
2023/11/16, 29, 8, 30, 6, 1, 2
2023/11/17, 21, 8, 25, 6, 2, 1
2023/11/18, 26, 12, 30, 8, 2, 2
2023/11/19, 38, 12, 29, 9, 2, 1
2023/11/20, 34, 13, 19, 16, 1, 3
2023/11/21, 39, 16, 21, 16, 1, 2
2023/11/22, 44, 24, 26, 18, 4, 3
2023/11/23, 64, 17, 29, 10, 3, 2
2023/11/24, 47, 3, 26, 4, 1, 1
2023/11/25, 10, 7, 21, 9, 3, 2
2023/11/26, 24, 11, 19, 13, 3, 2
2023/11/27, 34, 17, 28, 10, 2, 2
2023/11/28, 46, 11, 26, 10, 3, 2
2023/11/29, 35, 10, 27, 6, 2, 
2023/11/30, 35, 5, 23, 10, 2, 2
2023/12/1, 19, 8, 27, 9, 4, 1
2023/12/2, 27, 6, 28, 6, 2, 1
2023/12/3, 22, 8, 26, 14, 1, 2
2023/12/4, 30, 8, 12, 15, 1, 1
2023/12/5, 30, 12, 19, 20, 3, 2
2023/12/6, 42, 16, 32, 11, 3, 1
2023/12/7, 48, 24, 18, 17, 2, 2
2023/12/8, 59, 25, 12, 19, 5, 2
2023/12/9, 62, 23, 23, 15, 2, 2
2023/12/10, 61, 18, 32, 12, 1, 2
2023/12/11, 51, 11, 25, 11, 1, 1
2023/12/12, 29, 5, 25, 8, 1, 1
2023/12/13, 16, 14, 12, 21, 2, 3
2023/12/14, 42, 17, 4, 20, 1, 2
2023/12/15, 47, 25, 20, 20, 1, 4
2023/12/16, 52, 6, 30, 2, 2, 1
2023/12/17, 23, 3, 24, 8, 1, 2
2023/12/18, 11, 6, 21, 12, 1, 1
2023/12/19, 22, 9, 25, 12, 1, 2
2023/12/20, 37, 12, 27, 9, 3, 2
2023/12/21, 42, 8, 26, 8, 2, 1
2023/12/22, 30, 7, 27, 8, 1, 2
2023/12/23, 25, 7, 26, 8, 1, 2
2023/12/24, 26, 10, 30, 12, 1, 2
2023/12/25, 37, 11, 26, 11, 2, 2
2023/12/26, 39, 13, 28, 12, 1, 2
2023/12/27, 42, 11, 22, 17, 1, 3
2023/12/28, 38, 15, 36, 9, 1, 2
2023/12/29, 51, 14, 31, 6, 1, 2
2023/12/30, 46, 16, 33, 5, 1, 2
2023/12/31, 46, 4, 31, 1, 1, 1
2023/7/1, 17, 16, 41, 3, 1, 1
2023/7/2, 26, 21, 45, 7, 1, 2
2023/7/3, 46, 24, 54, 6, 2, 1
2023/7/4, 47, 13, 38, 3, , 1
2023/7/5, 18, 19, 66, 8, 1, 2
2023/7/6, 37, 27, 42, 5, , 2
2023/7/7, 48, 34, 16, 2, , 1
2023/7/8, 42, 34, 18, 1, , 1
2023/7/9, 49, 32, 25, 6, 1, 1
2023/7/10, 53, 24, 42, 8, 1, 1
2023/7/11, 49, 28, 23, 6, 1, 1
2023/7/12, 49, 15, 27, 8, 1, 1
2023/7/13, 29, 17, 29, 7, 1, 1
2023/7/14, 33, 18, 17, 2, , 1
2023/7/15, 24, 15, 20, 2, 1, 1
2023/7/16, 22, 15, 43, 6, 2, 1
2023/7/17, 36, 24, 59, 10, 2, 1
2023/7/18, 56, 28, 23, 7, 1, 1
2023/7/19, 50, 10, 42, 4, 1, 1
2023/7/20, 19, 14, 37, 3, 1, 1
2023/7/21, 27, 16, 39, 2, 1, 1
2023/7/22, 31, 16, 44, 1, 1, 1
2023/7/23, 36, 11, 25, 3, , 1
2023/7/24, 20, 11, 30, 4, 1, 
2023/7/25, 21, 21, 58, 4, 1, 1
2023/7/26, 42, 24, 51, 4, 1, 1
2023/7/27, 52, 13, 26, 3, 1, 
2023/7/28, 30, 11, 26, 3, , 1
2023/7/29, 18, 12, 17, 2, 1, 
2023/7/30, 18, 13, 16, 3, 2, 1
2023/7/31, 15, 18, 15, 3, , 1
2023/8/1, 18, 12, 13, 2, , 1
2023/8/2, 15, 17, 13, 2, 3, 1
2023/8/3, 28, 11, 18, 2, 1, 1
2023/8/4, 15, 12, 16, 2, , 1
2023/8/5, 13, 12, 16, 1, , 1
2023/8/6, 16, 15, 14, 1, , 1
2023/8/7, 12, 16, 16, 1, , 1
2023/8/8, 16, 19, 10, 1, , 1
2023/8/9, 14, 20, 16, 1, , 1
2023/8/10, 28, 19, 29, 1, 1, 1
2023/8/11, 25, 20, 51, 3, 1, 1
2023/8/12, 39, 17, 22, 1, 1, 1
2023/8/13, 35, 19, 11, 1, , 1
2023/8/14, 28, 52, 25, , , 1
2023/8/15, 57, 39, 21, 1, , 
2023/8/16, 43, 23, 16, 1, , 
2023/8/17, 30, 27, 12, 1, 1, 
2023/8/18, 35, 25, 24, 2, 1, 
2023/8/19, 36, 17, 33, 1, 1, 1
2023/8/20, 32, 19, 32, 2, 1, 1
2023/8/21, 26, 13, 13, 2, 1, 1
2023/8/22, 15, 15, 8, 1, 1, 1
2023/8/23, 15, 16, 8, 1, 1, 1
2023/8/24, 9, 9, 13, 2, 1, 1
2023/8/25, 11, 14, 27, 2, 1, 1
2023/8/26, 13, 13, 27, 1, 1, 1
2023/8/27, 18, 16, 35, 4, 1, 1
2023/8/28, 28, 11, 19, 2, , 
2023/8/29, 11, 22, 10, 2, , 1
2023/8/30, 19, 19, 12, 2, , 1
2023/8/31, 19, 14, 14, 2, , 1
2023/9/1, 13, 14, 21, 2, 1, 1
2023/9/2, 17, 16, 38, 1, 1, 1
2023/9/3, 27, 23, 27, 3, , 1
2023/9/4, 29, 14, 23, 1, , 1
2023/9/5, 12, 21, 11, 5, , 1
2023/9/6, 14, 11, 28, 5, 1, 1
2023/9/7, 18, 15, 22, 8, , 2
2023/9/8, 19, 14, 37, 4, 1, 1
2023/9/9, 28, 14, 24, 2, , 1
2023/9/10, 21, 16, 15, 3, , 1
2023/9/11, 15, 12, 17, 8, 1, 1
2023/9/12, 22, 14, 35, 3, , 1
2023/9/13, 22, 16, 19, 4, , 1
2023/9/14, 18, 18, 54, 7, 1, 1
2023/9/15, 37, 15, 31, 3, 1, 
2023/9/16, 30, 12, 14, 2, , 1
2023/9/17, 22, 10, 12, 1, , 1
2023/9/18, 20, 14, 22, 4, 1, 1
2023/9/19, 30, 22, 31, 8, 1, 1
2023/9/20, 49, 16, 13, 3, 1, 1
2023/9/21, 26, 12, 33, 10, 2, 2
2023/9/22, 20, 9, 34, 8, 2, 1
2023/9/23, 24, 7, 36, 3, 1, 1
2023/9/24, 19, 9, 37, 3, 1, 1
2023/9/25, 24, 11, 39, 6, 1, 1
2023/9/26, 27, 17, 62, 8, 3, 2
2023/9/27, 40, 21, 39, 9, 2, 1
2023/9/28, 48, 11, 34, 7, 1, 1
2023/9/29, 25, 11, 40, 2, , 1
2023/9/30, 26, 15, 38, 6, 1, 2
2023/4/1, 52, 14, 51, 3, 1, 
2023/4/2, 53, 14, 45, 4, , 2
2023/4/3, 51, 12, 47, 9, 1, 2
2023/4/4, 51, 9, 43, 7, , 1
2023/4/5, 40, 16, 38, 1, , 1
2023/4/6, 38, 26, 34, 5, , 2
2023/4/7, 42, 18, 39, 6, 1, 2
2023/4/8, 49, 13, 40, 3, 1, 2
2023/4/9, 49, 11, 47, 6, 1, 2
2023/4/10, 42, 13, 43, 5, 1, 1
2023/4/11, 44, 22, 36, 7, 1, 1
2023/4/12, 51, 37, 42, 8, 1, 1
2023/4/13, 77, 26, 44, 8, 1, 1
2023/4/14, 56, 14, 37, 4, , 1
2023/4/15, 27, 13, 44, 4, 1, 1
2023/4/16, 39, 17, 41, 4, , 1
2023/4/17, 51, 22, 45, 8, 1, 2
2023/4/18, 58, 37, 23, 19, 2, 3
2023/4/19, 73, 38, 54, 12, 1, 2
2023/4/20, 74, 23, 46, 10, 1, 2
2023/4/21, 56, 24, 45, 3, 1, 1
2023/4/22, 61, 16, 46, 3, 1, 1
2023/4/23, 48, 11, 37, 7, 2, 1
2023/4/24, 43, 14, 43, 5, 1, 2
2023/4/25, 39, 13, 40, 3, 1, 1
2023/4/26, 17, 10, 49, 7, 1, 2
2023/4/27, 35, 12, 56, 7, 1, 2
2023/4/28, 37, 12, 43, 2, , 1
2023/4/29, 30, 17, 39, 5, 2, 1
2023/4/30, 29, 16, 52, 13, 2, 2
2023/5/1, 50, 12, 42, 6, 1, 1
2023/5/2, 43, 11, 49, 4, 1, 1
2023/5/3, 37, 13, 44, 3, 1, 1
2023/5/4, 35, 11, 40, 2, , 
2023/5/5, 21, 21, 34, 1, , 
2023/5/6, 37, 27, 31, 1, , 
2023/5/7, 27, 11, 45, 3, , 1
2023/5/8, 20, 11, 49, 6, 1, 1
2023/5/9, 37, 15, 59, 9, 1, 1
2023/5/10, 50, 18, 52, 9, 2, 1
2023/5/11, 53, 11, 56, 7, 1, 1
2023/5/12, 35, 10, 40, 1, , 1
2023/5/13, 21, 7, 38, 1, , 1
2023/5/14, 16, 7, 44, 2, , 1
2023/5/15, 16, 12, 58, 9, 1, 1
2023/5/16, 40, 23, 69, 13, 3, 2
2023/5/17, 65, 26, 52, 6, 1, 2
2023/5/18, 67, 12, 42, 3, 1, 1
2023/5/19, 24, 11, 46, 7, 1, 1
2023/5/20, 35, 14, 41, 4, 1, 1
2023/5/21, 39, 15, 44, 7, 1, 1
2023/5/22, 44, 24, 37, 7, 1, 1
2023/5/23, 50, 10, 37, 6, 1, 1
2023/5/24, 29, 12, 34, 4, 1, 1
2023/5/25, 28, 9, 39, 2, , 1
2023/5/26, 22, 7, 37, 3, 1, 1
2023/5/27, 23, 10, 36, 1, , 
2023/5/28, 25, 23, 14, 12, 1, 2
2023/5/29, 38, 12, 34, 10, 1, 1
2023/5/30, 28, 13, 36, 7, , 2
2023/5/31, 30, 11, 39, 4, , 1
2023/6/1, 27, 18, 24, 8, , 1
2023/6/2, 12, 12, 44, 6, 2, 1
2023/6/3, 35, 11, 45, 5, 3, 1
2023/6/4, 32, 16, 53, 12, 2, 2
2023/6/5, 48, 14, 39, 8, 1, 2
2023/6/6, 44, 13, 46, 8, 2, 1
2023/6/7, 35, 14, 46, 4, , 1
2023/6/8, 33, 14, 37, 9, 1, 2
2023/6/9, 25, 14, 40, 5, , 1
2023/6/10, 30, 7, 35, 1, , 
2023/6/11, 11, 10, 18, 4, , 1
2023/6/12, 16, 14, 42, 10, 1, 1
2023/6/13, 34, 15, 30, 4, 1, 1
2023/6/14, 26, 19, 22, 12, 1, 1
2023/6/15, 40, 15, 56, 11, 3, 1
2023/6/16, 41, 14, 66, 7, 2, 2
2023/6/17, 44, 27, 47, 6, 2, 2
2023/6/18, 68, 30, 64, 4, 1, 2
2023/6/19, 71, 11, 35, 1, , 1
2023/6/20, 28, 8, 35, 1, , 1
2023/6/21, 22, 8, 28, 3, , 1
2023/6/22, 19, 18, 50, 10, 1, 2
2023/6/23, 42, 19, 48, 9, 1, 2
2023/6/24, 51, 14, 41, 5, 1, 2
2023/6/25, 47, 23, 42, 9, 1, 2
2023/6/26, 53, 23, 33, 8, 1, 1
2023/6/27, 49, 25, 25, 8, 1, 1
2023/6/28, 49, 22, 49, 9, 1, 2
2023/6/29, 40, 28, 11, 3, , 1
2023/6/30, 41, 16, 35, 2, 1, 1
2023/1/2, 30, 5, 29, 3, 1, 1
2023/1/3, 13, 5, 28, 4, 1, 2
2023/1/4, 10, 5, 28, 5, 1, 1
2023/1/5, 16, 7, 22, 11, 2, 2
2023/1/6, 27, 23, 28, 16, 2, 2
2023/1/7, 68, 15, 32, 9, 2, 3
2023/1/8, 51, 21, 24, 16, 4, 4
2023/1/9, 64, 10, 27, 6, 1, 2
2023/1/10, 33, 10, 22, 15, 3, 2
2023/1/11, 41, 19, 17, 24, 4, 2
2023/1/12, 59, 22, 27, 20, 2, 2
2023/1/13, 61, 23, 19, 17, 1, 2
2023/1/14, 49, 10, 20, 15, 3, 2
2023/1/15, 39, 15, 27, 15, 2, 2
2023/1/16, 39, 8, 24, 12, 1, 2
2023/1/17, 28, 10, 28, 13, 2, 2
2023/1/18, 37, 7, 25, 11, 1, 2
2023/1/19, 29, 15, 32, 12, 2, 2
2023/1/20, 46, 5, 29, 3, 1, 1
2023/1/21, 23, 8, 27, 8, 2, 1
2023/1/22, 29, 12, 22, 15, , 2
2023/1/23, 37, 13, 27, 13, 2, 1
2023/1/24, 48, 6, 29, 5, 2, 1
2023/1/25, 17, 8, 26, 11, 4, 2
2023/1/26, 27, 12, 15, 20, 2, 3
2023/1/27, 50, 8, 27, 8, 2, 2
2023/1/28, 29, 13, 26, 9, 3, 2
2023/1/29, 45, 10, 27, 9, 2, 2
2023/1/30, 39, 7, 26, 9, 1, 3
2023/1/31, 29, 16, 16, 26, 1, 3
2023/2/1, 58, 11, 28, 10, 2, 2
2023/2/2, 39, 7, 17, 15, 1, 2
2023/2/3, 39, 12, 22, 16, 2, 2
2023/2/4, 49, 9, 20, 6, 2, 2
2023/2/5, 31, 10, 22, 15, 2, 2
2023/2/6, 36, 22, 10, 32, 1, 3
2023/2/7, 74, 16, 28, 15, 2, 2
2023/2/8, 51, 8, 23, 9, 1, 1
2023/2/9, 35, 9, 21, 10, , 2
2023/2/10, 24, 7, 22, 11, 1, 2
2023/2/11, 26, 16, 21, 11, 1, 2
2023/2/12, 41, 19, 24, 20, , 2
2023/2/13, 46, 6, 24, 5, , 1
2023/2/14, 16, 3, 21, 4, 1, 1
2023/2/15, 16, 4, 22, 7, 1, 1
2023/2/16, 16, 9, 22, 12, 2, 1
2023/2/17, 33, 22, 19, 21, 3, 3
2023/2/18, 67, 30, 30, 12, 1, 2
2023/2/19, 64, 14, 30, 7, 1, 2
2023/2/20, 42, 7, 24, 6, , 1
2023/2/21, 17, 8, 23, 11, 2, 3
2023/2/22, 31, 11, 24, 15, 1, 1
2023/2/23, 44, 14, 21, 17, 1, 2
2023/2/24, 46, 10, 29, 5, , 1
2023/2/25, 36, 6, 28, 1, 1, 
2023/2/26, 19, 9, 26, 13, 1, 2
2023/2/27, 33, 10, 27, 15, 1, 2
2023/2/28, 41, 14, 29, 13, 1, 2
2023/3/1, 43, 9, 28, 6, 1, 1
2023/3/2, 26, 8, 30, 8, 1, 2
2023/3/3, 33, 16, 35, 12, 2, 2
2023/3/4, 54, 10, 27, 7, 1, 2
2023/3/5, 35, 12, 33, 14, 2, 2
2023/3/6, 46, 14, 38, 17, 3, 2
2023/3/7, 51, 21, 46, 19, 2, 2
2023/3/8, 64, 23, 42, 11, 1, 2
2023/3/9, 65, 20, 36, 13, 5, 1
2023/3/10, 57, 16, 45, 10, 3, 2
2023/3/11, 51, 12, 41, 3, , 1
2023/3/12, 31, 10, 41, 8, , 1
2023/3/13, 29, 9, , 8, 1, 2
2023/3/14, 30, 12, 30, 11, 1, 
2023/3/15, 42, 13, 39, 10, 2, 1
2023/3/16, 37, 16, 34, 15, 1, 2
2023/3/17, 49, 5, 32, 8, 1, 1
2023/3/18, 20, 6, 38, 4, 2, 1
2023/3/19, 23, 7, 38, 9, 1, 1
2023/3/20, 29, 14, 31, 12, 1, 1
2023/3/21, 41, 22, 54, 9, 1, 1
2023/3/22, 52, 16, 36, 3, 1, 1
2023/3/23, 22, 9, 33, 13, 1, 2
2023/3/24, 37, 16, 28, 14, 1, 
2023/3/25, 41, 6, 31, 6, 1, 2
2023/3/26, 15, 17, 36, 10, 1, 1
2023/3/27, 43, 24, 36, 14, 1, 2
2023/3/28, 61, 19, 39, 14, 1, 2
2023/3/29, 58, 14, 49, 9, 1, 2
2023/3/30, 52, 17, 29, 15, 2, 2
2023/3/31, 54, 15, 52, 6, , 2
2022/10/1, 52, 17, 52, 4, 1, 1
2022/10/2, 54, 11, 41, 4, 1, 1
2022/10/3, 39, 16, 35, 4, , 1
2022/10/4, 37, 8, 20, 8, , 
2022/10/5, 22, 4, 18, 7, , 2
2022/10/6, 11, 3, 17, 7, , 1
2022/10/7, 10, 5, 26, 5, 1, 1
2022/10/8, 15, 4, 29, 1, , 
2022/10/9, 12, 5, 25, 5, 1, 2
2022/10/10, 17, 6, 34, 6, 2, 1
2022/10/11, 21, 7, 17, 11, 1, 1
2022/10/12, 25, 10, 10, 12, 1, 1
2022/10/13, 30, 8, 31, 8, , 1
2022/10/14, 28, 16, 49, 8, 2, 2
2022/10/15, 44, 12, 33, 3, 1, 1
2022/10/16, 34, 12, 19, 11, 1, 2
2022/10/17, 29, 9, 32, 7, 1, 1
2022/10/19, 33, 5, 28, 11, 1, 1
2022/10/20, 28, 8, 39, 9, 1, 1
2022/10/21, 33, 12, 38, 9, 2, 1
2022/10/22, 45, 14, 46, 4, 2, 2
2022/10/23, 53, 6, 34, 5, 1, 1
2022/10/24, 24, 4, 18, 7, 1, 1
2022/10/25, 19, 5, 25, 13, 2, 1
2022/10/26, 29, 7, 24, 11, 2, 1
2022/10/27, 33, 7, 36, 10, 1, 2
2022/10/28, 28, , , , , 1
2022/10/31, 32, 6, 27, 7, , 1
2022/11/1, 22, 7, 27, 13, 2, 1
2022/11/2, 28, 11, 33, 11, 2, 1
2022/11/3, 39, 13, 36, 11, 2, 2
2022/11/4, 45, 6, 32, 6, 2, 2
2022/11/5, 26, 4, 32, 3, 2, 1
2022/11/6, 17, 7, 32, 11, 1, 2
2022/11/7, 31, 8, 38, 9, 1, 1
2022/11/8, 38, 11, 33, 15, 1, 3
2022/11/9, 43, 18, 34, 17, 1, 3
2022/11/10, 63, 17, 44, 15, 1, 2
2022/11/11, 59, , , , , 
2022/11/14, 16, 4, 31, 8, 1, 1
2022/11/15, 20, 4, 31, 8, 2, 1
2022/11/16, 23, 12, 26, 18, 1, 2
2022/11/17, 46, 11, 25, 14, 3, 2
2022/11/18, 38, 8, 36, 7, 1, 2
2022/11/19, 32, 8, 33, 1, , 1
2022/11/20, 26, 6, 22, 10, 1, 2
2022/11/21, 21, 10, 19, 15, 3, 1
2022/11/22, 30, 10, 23, 6, , 1
2022/11/23, 24, 8, 25, 8, 1, 2
2022/11/24, 20, 8, 25, 7, 1, 1
2022/11/25, 21, 15, 15, 15, 1, 2
2022/11/26, 42, 12, 32, 7, 1, 1
2022/11/27, 39, 11, 27, 11, 1, 2
2022/11/28, 31, 25, 31, 2, , 1
2022/11/29, 39, 8, 27, 8, 2, 1
2022/11/30, 21, 5, 24, 7, 1, 1
2022/12/1, 12, 4, 25, 7, 1, 1
2022/12/2, 11, 8, 22, 10, 3, 2
2022/12/3, 28, 10, 29, 9, 3, 3
2022/12/4, 42, 7, 26, 8, , 1
2022/12/5, 21, 6, 28, 9, 1, 1
2022/12/6, 17, 8, 25, 10, 1, 2
2022/12/7, 30, 11, 25, 10, 1, 2
2022/12/8, 39, 12, 21, 20, 2, 2
2022/12/9, 45, 11, 29, 13, 3, 1
2022/12/10, 43, 8, 29, 6, 2, 2
2022/12/11, 34, 5, 28, 5, 1, 2
2022/12/12, 19, 11, 22, 15, 3, 2
2022/12/13, 38, 20, 29, 8, 3, 2
2022/12/14, 48, 8, 26, 11, 4, 2
2022/12/15, 36, 8, 21, 12, 2, 2
2022/12/16, 34, 6, 24, 11, 1, 2
2022/12/17, 27, 7, 25, 7, 2, 2
2022/12/18, 26, 6, 27, 7, 2, 
2022/12/19, 30, 10, 26, 12, 3, 2
2022/12/20, 38, 8, 27, 13, 1, 2
2022/12/21, 29, 13, 23, 11, 1, 2
2022/12/22, 33, 10, 27, 7, 2, 2
2022/12/23, 38, 5, 26, 6, 1, 2
2022/12/24, 23, 6, 28, 7, 1, 1
2022/12/25, 21, 6, 28, 7, 1, 1
2022/12/26, 17, 7, 25, 10, 1, 1
2022/12/27, 21, 9, 19, 18, 1, 2
2022/12/28, 34, 12, 31, 10, 1, 2
2022/12/29, 39, 6, 30, 3, 1, 2
2022/12/30, 18, 6, 29, 3, 1, 2
2022/12/31, 33, 11, 31, 3, , 2
2023/1/1, 44, 11, 30, 2, 1, 2
2022/7/1, 48, 7, 14, 2, , 1
2022/7/2, 13, 9, 7, 2, , 1
2022/7/3, 10, 9, 8, 4, , 1
2022/7/4, 13, 14, 11, 2, , 
2022/7/5, 14, 10, 32, 7, 1, 1
2022/7/6, 23, 13, 33, 4, 1, 1
2022/7/7, 24, 11, 26, 2, 1, 1
2022/7/8, 18, 12, 33, 2, , 
2022/7/9, 22, 10, 24, 1, 1, 
2022/7/10, 16, 11, 27, 3, 1, 1
2022/7/11, 20, 11, 18, 4, 1, 
2022/7/12, 13, 10, 47, 6, 2, 1
2022/7/13, 26, 11, 32, 3, 1, 1
2022/7/14, 22, 7, 21, 4, 2, 2
2022/7/15, 10, 14, 32, 3, 2, 1
2022/7/16, 13, 11, 43, 2, 4, 1
2022/7/17, 25, 22, 44, 6, , 2
2022/7/18, 46, 26, 14, 3, 4, 1
2022/7/19, 23, 12, 47, 9, 5, 1
2022/7/20, 34, 27, 64, 5, 5, 2
2022/7/21, 54, 21, 54, 6, 5, 2
2022/7/22, 40, 9, 31, 6, 7, 1
2022/7/23, 25, 14, 38, 3, 6, 1
2022/7/24, 32, 16, 37, 3, 1, 1
2022/7/25, 33, 12, 16, 2, , 1
2022/7/26, 16, 12, 16, 2, , 1
2022/7/27, 15, 10, 16, 2, , 1
2022/7/28, 14, 11, 12, 2, , 1
2022/7/29, 14, 16, 10, 2, , 1
2022/7/30, 20, 14, 14, 1, 1, 1
2022/7/31, 23, 18, 11, 2, 1, 1
2022/8/1, 24, 19, 47, 5, 1, 1
2022/8/2, 41, 20, 42, 9, 2, 1
2022/8/3, 52, 13, 20, 7, 1, 1
2022/8/4, 25, 13, 42, 4, 1, 1
2022/8/5, 30, 13, 30, 2, 1, 1
2022/8/6, 28, 9, 29, 1, , 
2022/8/7, 23, 16, 21, 2, 1, 1
2022/8/8, 32, 21, 16, 1, 1, 1
2022/8/9, 43, 11, 14, 1, , 1
2022/8/10, 21, 10, 15, 2, , 1
2022/8/11, 15, 15, 12, 1, , 1
2022/8/12, 16, 12, 20, 1, , 1
2022/8/13, 16, 16, 37, 3, 1, 2
2022/8/14, 39, 30, 36, 5, 2, 2
2022/8/15, 51, 23, 22, 2, 1, 1
2022/8/16, 37, 9, 27, 4, 1, 1
2022/8/17, 17, 13, 44, 5, 2, 1
2022/8/18, 23, 11, 44, 6, 1, 2
2022/8/19, 29, 21, 42, 7, 1, 2
2022/8/20, 47, 18, 46, 2, 2, 1
2022/8/21, 41, 18, 46, 3, 1, 1
2022/8/22, 39, 15, 26, 2, , 1
2022/8/23, 30, 19, 61, 10, 1, 3
2022/8/24, 44, 27, 40, 4, , 2
2022/8/25, 43, 17, 48, 7, 1, 2
2022/8/26, 42, 22, 51, 5, 1, 2
2022/8/27, 51, 15, 37, 3, 1, 2
2022/8/28, 37, 10, 36, 4, 1, 1
2022/8/29, 26, 12, 27, 3, 1, 1
2022/8/30, 19, 19, 13, 3, , 1
2022/8/31, 18, 17, 10, 2, , 1
2022/9/1, 15, 7, 14, 5, , 1
2022/9/2, 15, 12, 25, 1, , 
2022/9/3, 28, 17, 22, 1, , 1
2022/9/4, 33, 15, 20, 1, 1, 1
2022/9/5, 26, 13, 8, 2, , 1
2022/9/6, 14, 14, 24, 4, 1, 1
2022/9/7, 21, 8, 18, 6, 1, 1
2022/9/8, 19, 10, 21, 4, 1, 1
2022/9/9, 19, 10, 23, 2, , 
2022/9/10, 18, 12, 30, 3, 1, 1
2022/9/11, 34, 12, 23, 6, 1, 
