date, pm25, pm10, o3, no2, so2, co
2024/6/7, 29, 10, 43, 2, 1, 1
2024/6/8, 31, 7, 36, 1, 1, 1
2024/6/9, 18, 4, 42, 3, 1, 1
2024/6/10, 13, 9, 51, 4, 1, 1
2024/6/11, 28, 7, 40, 2, 1, 
2024/6/12, 21, 10, 40, 4, 1, 1
2024/6/13, 28, 11, 42, 4, 1, 1
2024/6/14, 36, 8, 39, 2, 1, 
2024/6/15, 18, 8, 42, 1, 1, 1
2024/6/16, 21, 18, 55, 4, 1, 1
2024/6/17, 53, 5, 30, 5, 1, 1
2024/6/18, 16, 7, 45, 2, 1, 1
2024/6/19, 21, 11, 47, 4, 1, 1
2024/6/20, 33, 10, 45, 4, 1, 1
2024/6/21, 29, 9, 43, 2, , 1
2024/6/22, 26, 13, 41, 1, , 1
2024/6/23, 25, 11, 42, 5, 1, 2
2024/6/24, 30, 16, 48, 7, 1, 2
2024/6/25, 48, 17, 49, 6, 1, 2
2024/6/26, 47, 14, 63, 6, 1, 2
2024/6/27, 46, 12, 29, 6, 1, 1
2024/6/28, 16, 8, 40, 3, 1, 1
2024/6/29, 23, 12, 13, 1, , 1
2024/6/30, 21, 11, 23, 5, 1, 1
2024/1/1, 14, 5, 29, 2, 1, 1
2024/1/2, 17, 8, 27, 3, 1, 2
2024/1/3, 26, 6, 31, 3, , 2
2024/1/4, 24, 6, 28, 7, 1, 3
2024/1/5, 20, 11, 32, 8, 1, 2
2024/1/6, 34, 6, 32, 1, 1, 1
2024/1/7, 19, 3, 29, 2, , 1
2024/1/8, 10, 7, 27, 8, 1, 2
2024/1/9, 6, 13, 29, 10, 1, 2
2024/1/15, 12, 3, 30, 2, 1, 1
2024/1/16, 11, 8, 24, 14, 1, 3
2024/1/17, 29, 13, 9, 24, , 3
2024/1/18, 48, 11, 22, 17, 1, 2
2024/1/19, 38, 7, 32, 8, 1, 2
2024/1/20, 25, 2, 31, 1, 1, 1
2024/1/21, 8, 5, 25, 11, 1, 2
2024/1/22, 20, 6, 32, 6, 1, 2
2024/1/23, 19, 4, 29, 5, 1, 2
2024/1/24, 12, 4, 31, 4, 1, 2
2024/1/25, 17, 3, 33, 2, 1, 1
2024/1/26, 9, 4, 35, 1, 1, 1
2024/1/27, 1, 4, 34, 1, 1, 1
2024/1/28, 1, 6, 35, 7, 1, 2
2024/1/29, 15, 10, 30, 13, 1, 2
2024/1/30, 33, 13, 16, 14, 1, 3
2024/1/31, 48, 10, 39, 10, 1, 2
2024/2/1, 34, 6, 31, 4, , 
2024/2/2, 20, 6, 33, 3, , 1
2024/2/3, 20, 6, 33, 4, , 1
2024/2/4, 19, 4, 26, 7, , 2
2024/2/5, 14, 3, 32, 4, , 1
2024/2/6, 12, 3, 32, 5, 1, 1
2024/2/7, 11, 5, 35, 4, 1, 1
2024/2/8, 15, 7, 29, 10, 1, 2
2024/2/9, 22, 8, 37, 7, 1, 2
2024/2/10, 28, 7, 37, 3, 1, 2
2024/2/11, 24, 10, 38, 4, 1, 2
2024/2/12, 31, 9, 36, 7, 1, 2
2024/2/13, 31, 19, 29, 14, 3, 3
2024/2/14, 62, 15, 32, 7, 1, 1
2024/2/15, 42, 4, 31, 4, 1, 1
2024/2/16, 12, 11, 15, 15, 1, 3
2024/2/17, 35, 5, 29, 3, 1, 1
2024/2/18, 13, 11, 31, 2, 1, 1
2024/2/19, 16, 8, 31, 6, 1, 2
2024/2/20, 18, 11, 15, 11, 1, 2
2024/2/21, 26, 4, 18, 9, 1, 2
2024/2/22, 12, 5, 26, 5, 1, 1
2024/2/23, 18, 4, 27, 4, 1, 1
2024/2/24, 14, 4, 26, 2, 1, 1
2024/2/25, 17, 2, 32, 2, 1, 1
2024/2/26, 13, 4, 32, 1, 1, 
2024/2/27, 12, 6, 31, 4, 1, 2
2024/2/28, 11, 9, 33, 10, 1, 2
2024/2/29, 25, 5, 36, 2, 1, 1
2024/3/1, 16, 5, 33, 1, 1, 1
2024/3/2, 13, 13, 35, 3, 1, 1
2024/3/3, 31, 16, 37, 7, 1, 3
2024/3/4, 46, 12, 30, 8, 1, 2
2024/3/5, 41, 4, 28, 9, 1, 2
2024/3/6, 12, 7, 30, 6, 1, 2
2024/3/7, 20, 8, 37, 3, 1, 1
2024/3/8, 22, 7, 34, 1, 1, 1
2024/3/9, 23, 5, 33, 2, 1, 1
2024/3/10, 15, 8, 35, 6, 1, 2
2024/3/11, 23, 7, 38, 4, 1, 1
2024/3/12, 22, 9, 39, 3, 1, 1
2024/3/13, 27, 13, 40, 7, 1, 1
2024/3/14, 39, 21, 53, 8, 1, 2
2024/3/15, 62, 21, 64, 6, 1, 2
2024/3/16, 61, 19, 45, 6, 1, 2
2024/3/17, 59, 11, 38, 1, 1, 1
2024/3/18, 31, 11, 34, 6, 1, 2
2024/3/19, 35, 9, 38, 4, 1, 1
2024/3/20, 29, 6, 38, 2, 1, 2
2024/3/21, 19, 9, 39, 5, 1, 1
2024/3/22, 29, 7, 25, 7, 1, 2
2024/3/23, 22, 9, 20, 4, , 2
2024/3/24, 28, 10, 30, 14, 1, 2
2024/3/25, 33, 3, 34, 7, 1, 1
2024/3/26, 9, 4, 37, 5, 1, 1
2024/3/27, 17, 7, 38, 5, 1, 1
2024/3/28, 20, 12, 43, 4, 1, 2
2024/3/29, 24, 20, 53, 6, 1, 2
2024/3/30, 54, 24, 61, 5, 1, 2
2024/3/31, 58, 16, 49, 4, 1, 1
2023/10/1, 15, 10, 35, 3, 1, 1
2023/10/2, 17, 10, 42, 6, 1, 1
2023/10/3, 31, 6, 28, 6, 1, 1
2023/10/4, 14, 8, 34, 4, 1, 1
2023/10/5, 23, 7, 32, 1, 1, 
2023/10/6, 21, 8, 32, 1, 1, 1
2023/10/7, 25, 9, 25, 2, 1, 1
2023/10/8, 32, 3, 22, 2, 1, 1
2023/10/9, 14, 5, 36, 2, 1, 1
2023/10/10, 13, 7, 30, 4, 1, 1
2023/10/11, 24, 11, 46, 5, 1, 1
2023/10/12, 40, 12, 43, 6, 1, 2
2023/10/13, 42, 16, 37, 4, 1, 2
2023/10/14, 56, 8, 45, 1, 1, 1
2023/10/15, 24, 10, 40, 6, 1, 2
2023/10/16, 37, 11, 38, 5, 1, 2
2023/10/17, 40, 10, 38, 7, 1, 2
2023/10/18, 38, 13, 45, 5, 1, 1
2023/10/19, 47, 12, 37, 4, 1, 1
2023/10/20, 41, 4, 29, 1, 1, 1
2023/10/21, 13, 4, 32, 2, 1, 1
2023/10/22, 16, 9, 38, 6, 1, 1
2023/10/23, 33, 11, 42, 5, 1, 1
2023/10/24, 44, 13, 43, 8, 1, 2
2023/10/25, 51, 12, 44, 6, 1, 1
2023/10/26, 44, 15, 60, 6, 1, 2
2023/10/27, 40, 9, 41, 3, 1, 2
2023/10/28, 1, 4, 30, 1, 1, 
2023/10/29, 1, 7, 31, 7, 1, 2
2023/10/30, 1, 7, 33, 4, 1, 1
2023/10/31, 3, 13, 31, 8, 1, 2
2023/11/1, 47, 20, 39, 9, 1, 2
2023/11/2, 65, 26, 47, 5, 1, 2
2023/11/3, 76, 33, 42, 7, 1, 3
2023/11/4, 84, 23, 36, 2, 1, 2
2023/11/5, 68, 12, 27, 3, 1, 1
2023/11/6, 30, 13, 27, 2, 1, 1
2023/11/7, 29, 11, 27, 4, 1, 1
2023/11/8, 35, 13, 27, 5, 1, 2
2023/11/9, 46, 8, 19, 4, 1, 1
2023/11/10, 25, , , , , 
2023/11/13, 11, 5, 20, 6, 1, 1
2023/11/14, 21, 6, 18, 10, 1, 2
2023/11/15, 32, , 28, 7, 1, 1
2023/11/16, 34, 7, 32, 6, 1, 2
2023/11/17, 19, 5, 28, 3, 1, 1
2023/11/18, 17, 9, 34, 3, 1, 2
2023/11/19, 32, 9, 30, 6, 1, 1
2023/11/20, 33, 10, 17, 12, 1, 3
2023/11/21, 34, 13, 22, 10, 1, 2
2023/11/22, 44, 18, 33, 11, 1, 3
2023/11/23, 58, 14, 34, 5, 1, 2
2023/11/24, 45, 3, 28, 3, , 1
2023/11/25, 11, 5, 24, 6, 1, 2
2023/11/26, 20, 9, 26, 8, 1, 2
2023/11/27, 35, 12, 33, 7, 1, 2
2023/11/28, 42, 9, 29, 8, 1, 2
2023/11/29, 32, 8, 30, 5, 1, 
2023/11/30, 29, 4, 25, 9, 1, 2
2023/12/1, 19, 4, 30, 5, 1, 1
2023/12/2, 17, 5, 30, 4, 1, 1
2023/12/3, 21, 6, 28, 8, 1, 2
2023/12/4, 24, 8, 11, 8, 1, 1
2023/12/5, 31, 11, 23, 13, 1, 2
2023/12/6, 37, 13, 34, 6, 1, 1
2023/12/7, 42, 26, 26, 10, 1, 2
2023/12/8, 56, 24, 18, 14, 1, 2
2023/12/9, 64, 21, 28, 12, 1, 2
2023/12/10, 63, 17, 36, 9, 1, 2
2023/12/11, 56, 5, 27, 6, , 1
2023/12/12, 21, 4, 27, 6, 1, 1
2023/12/13, 17, 11, 16, 14, 1, 3
2023/12/14, 41, 9, 9, 13, 1, 2
2023/12/15, 33, 14, 25, 12, 1, 4
2023/12/16, 37, 3, 33, 1, 1, 1
2023/12/17, 10, 4, 28, 6, 1, 2
2023/12/18, 13, 4, 25, 8, 1, 1
2023/12/19, 17, 7, 29, 8, 1, 2
2023/12/20, 25, 6, 31, 5, 1, 2
2023/12/21, 31, 5, 30, 5, 1, 1
2023/12/22, 16, 4, 28, 5, 1, 2
2023/12/23, 16, 5, 30, 6, 1, 2
2023/12/24, 22, 8, 30, 9, 1, 2
2023/12/25, 30, 9, 27, 9, 1, 2
2023/12/26, 32, 10, 30, 8, 1, 2
2023/12/27, 34, 9, 26, 10, 1, 3
2023/12/28, 31, 13, 38, 6, 1, 2
2023/12/29, 44, 14, 33, 5, 1, 2
2023/12/30, 50, 11, 33, 5, 1, 2
2023/12/31, 34, 4, 31, 1, , 1
2023/7/1, 17, 9, 43, 1, 1, 1
2023/7/2, 21, 19, 51, 4, 1, 1
2023/7/3, 49, 22, 60, 4, 1, 1
2023/7/4, 51, 8, 35, 3, 1, 1
2023/7/5, 19, 14, 76, 4, 1, 1
2023/7/6, 37, 23, 44, 4, 1, 2
2023/7/7, 55, 27, 19, 2, 1, 1
2023/7/8, 43, 28, 21, 1, 1, 1
2023/7/9, 52, 27, 29, 5, 1, 1
2023/7/10, 56, 20, 49, 5, 1, 1
2023/7/11, 49, 22, 30, 4, 1, 1
2023/7/12, 51, 12, 29, 5, 1, 1
2023/7/13, 31, 16, 30, 5, 1, 1
2023/7/14, 35, 16, 18, 2, 1, 1
2023/7/15, 24, 13, 22, 2, 1, 1
2023/7/16, 26, 15, 50, 3, 1, 1
2023/7/17, 41, 23, 67, 5, 1, 1
2023/7/18, 62, 23, 33, 6, 1, 1
2023/7/19, 59, 10, 44, 3, 1, 1
2023/7/20, 25, 11, 40, 4, 1, 1
2023/7/21, 32, 14, 41, 2, 1, 1
2023/7/22, 38, 14, 48, 1, 1, 1
2023/7/23, 41, 9, 27, 2, 1, 1
2023/7/24, 24, 9, 33, 3, 1, 1
2023/7/25, 24, 18, 56, 4, 1, 1
2023/7/26, 47, 20, 52, 3, 1, 1
2023/7/27, 52, 11, 27, 2, 1, 
2023/7/28, 31, 7, 28, 1, 1, 1
2023/7/29, 19, 9, 20, 1, 1, 
2023/7/30, 22, 8, 19, 2, 1, 1
2023/7/31, 15, 8, 14, 2, 1, 1
2023/8/1, 14, 8, 12, 2, 1, 1
2023/8/2, 16, 12, 13, 2, 3, 1
2023/8/3, 28, 8, 20, 2, 1, 1
2023/8/4, 15, 8, 16, 2, , 1
2023/8/5, 15, 9, 16, 1, , 1
2023/8/6, 17, 7, 11, 2, , 1
2023/8/7, 12, 9, 15, 2, , 1
2023/8/8, 13, 9, 10, 2, , 1
2023/8/9, 11, 20, 15, 1, , 1
2023/8/10, 25, 14, 30, 1, , 1
2023/8/11, 26, 20, 48, 2, , 1
2023/8/12, 42, 17, 23, 1, , 1
2023/8/13, 38, 14, 11, 1, , 1
2023/8/14, 29, 42, 25, 1, , 1
2023/8/15, 59, 29, 20, 1, , 
2023/8/16, 47, 17, 15, 1, , 
2023/8/17, 30, 17, 12, 1, 1, 
2023/8/18, 37, 17, 26, 1, 1, 
2023/8/19, 36, 13, 32, 1, 1, 1
2023/8/20, 33, 14, 33, 3, 1, 1
2023/8/21, 30, 11, 15, 3, 1, 1
2023/8/22, 18, 9, 8, 2, 1, 1
2023/8/23, 12, 7, 7, 3, 1, 1
2023/8/24, 12, 5, 13, 2, 1, 1
2023/8/25, 10, 7, 24, 1, 1, 1
2023/8/26, 14, 10, 29, 1, 1, 1
2023/8/27, 22, 15, 36, 2, 1, 1
2023/8/28, 32, 7, 19, 2, 1, 
2023/8/29, 15, 14, 9, 2, 1, 1
2023/8/30, 18, 14, 12, 2, 1, 1
2023/8/31, 17, 9, 14, 2, 1, 1
2023/9/1, 15, 9, 23, 1, 1, 1
2023/9/2, 18, 13, 39, 1, 1, 1
2023/9/3, 30, 14, 24, 4, 1, 1
2023/9/4, 31, 7, 23, 2, 1, 1
2023/9/5, 13, 7, 11, 3, 1, 1
2023/9/6, 15, 9, 27, 5, 1, 1
2023/9/7, 21, 9, 21, 6, 1, 2
2023/9/8, 24, 12, 40, 3, 1, 1
2023/9/9, 30, 11, 22, 1, 1, 1
2023/9/10, 23, 7, 15, 4, 1, 1
2023/9/11, 13, 9, 19, 4, 1, 1
2023/9/12, 20, 12, 35, 3, 1, 1
2023/9/13, 25, 10, 19, 4, 1, 1
2023/9/14, 23, 16, 63, 4, 1, 1
2023/9/15, 37, 16, 35, 2, 1, 
2023/9/16, 35, 11, 16, 1, 1, 1
2023/9/17, 21, 9, 13, 1, 1, 1
2023/9/18, 17, 13, 8, 2, 1, 1
2023/9/19, 26, 20, , 4, 1, 1
2023/9/20, 42, 15, 16, 2, 1, 1
2023/9/21, 11, 10, 39, 7, 1, 2
2023/9/22, 10, 9, 37, 4, 1, 1
2023/9/23, 13, 8, 39, 2, 1, 1
2023/9/24, 11, 9, 36, 4, 1, 1
2023/9/25, 14, 11, 47, 4, 1, 1
2023/9/26, 17, 16, 71, 6, 1, 2
2023/9/27, 20, 18, 50, 5, 1, 1
2023/9/28, 24, 8, 46, 3, 1, 1
2023/9/29, 12, 10, 42, 2, 1, 1
2023/9/30, 12, 13, 40, 2, , 2
2023/4/1, 54, 17, 51, 3, 1, 
2023/4/2, 56, 15, 45, 6, 1, 2
2023/4/3, 51, 15, 49, 5, 1, 2
2023/4/4, 49, 11, 43, 4, 1, 1
2023/4/5, 39, 16, 37, 3, 1, 1
2023/4/6, 42, 21, 35, 2, 1, 2
2023/4/7, 38, 17, 44, 2, 1, 2
2023/4/8, 61, 15, 42, 1, 1, 2
2023/4/9, 55, 13, 47, 5, 1, 2
2023/4/10, 25, 14, 44, 4, 1, 1
2023/4/11, 12, 22, 38, 5, 1, 1
2023/4/12, 10, 38, 44, 4, 1, 1
2023/4/13, 33, 28, 46, 5, 1, 1
2023/4/14, 60, 10, 35, 5, 1, 1
2023/4/15, 29, 12, 47, 2, 1, 1
2023/4/16, 41, 19, 42, 2, 1, 1
2023/4/17, 57, 23, 46, 5, 1, 2
2023/4/18, 60, 28, 30, 11, 1, 3
2023/4/19, 68, 29, 51, 8, 1, 2
2023/4/20, 68, 23, 48, 5, 1, 2
2023/4/21, 62, 23, 46, 2, 1, 1
2023/4/22, 56, 17, 48, 2, 1, 1
2023/4/23, 52, 11, 39, 6, 1, 1
2023/4/24, 43, 12, 40, 7, 1, 2
2023/4/25, 46, 10, 40, 3, 1, 1
2023/4/26, 19, 9, 54, 4, 1, 2
2023/4/27, 37, 10, 55, 4, 1, 2
2023/4/28, 37, 11, 42, 1, 1, 1
2023/4/29, 28, 14, 41, 1, 1, 1
2023/4/30, 29, 15, 56, 3, 1, 2
2023/5/1, 49, 11, 44, 2, 1, 1
2023/5/2, 47, 12, 52, 2, 1, 1
2023/5/3, 44, 12, 46, 1, 1, 1
2023/5/4, 41, 10, 42, 1, 1, 
2023/5/5, 28, 19, 35, 1, 1, 
2023/5/6, 41, 22, 32, 1, 1, 1
2023/5/7, 34, 10, 45, 2, 1, 1
2023/5/8, 33, 12, 47, 5, 1, 1
2023/5/9, 46, 16, 64, 6, 1, 1
2023/5/10, 55, 16, 59, 6, 1, 1
2023/5/11, 51, 12, 47, 5, 1, 1
2023/5/12, 43, 8, 32, 3, 1, 1
2023/5/13, 28, 8, 31, 1, 1, 1
2023/5/14, 24, 6, 38, 5, 1, 1
2023/5/15, 20, 12, 53, 5, 1, 1
2023/5/16, 44, 22, 74, 8, 1, 2
2023/5/17, 66, 26, 46, 6, 1, 2
2023/5/18, 67, 8, 34, 5, 1, 1
2023/5/19, 21, 10, 44, 4, 1, 1
2023/5/20, 31, 14, 39, 3, 1, 1
2023/5/21, 43, 15, 44, 5, 1, 1
2023/5/22, 45, 21, 34, 5, 1, 1
2023/5/23, 53, 10, 34, 2, 1, 1
2023/5/24, 31, 10, 32, 6, 1, 1
2023/5/25, 34, 9, 29, 4, 1, 1
2023/5/26, 26, 9, 25, 1, , 1
2023/5/27, 26, 11, 24, 1, , 
2023/5/28, 31, 16, 12, 9, , 1
2023/5/29, 41, 10, 27, 6, 1, 1
2023/5/30, 23, 13, 24, 6, 1, 2
2023/5/31, 33, 11, 23, 5, 1, 1
2023/6/1, 31, 10, 14, 6, 1, 1
2023/6/2, 15, 13, 27, 8, 1, 1
2023/6/3, 45, 10, 30, 3, 1, 1
2023/6/4, 31, 15, 36, 6, 1, 2
2023/6/5, 48, 15, 22, 7, 1, 2
2023/6/6, 45, 12, 32, 4, 1, 1
2023/6/7, 40, 14, 27, 3, 1, 1
2023/6/8, 38, 12, 40, 5, 1, 2
2023/6/9, 28, 13, 42, 3, 1, 1
2023/6/10, 35, 6, 29, 1, 1, 1
2023/6/11, 12, 9, 17, 5, 1, 1
2023/6/12, 20, 13, 48, 6, 1, 1
2023/6/13, 33, 11, 27, 5, 1, 1
2023/6/14, 29, 16, 25, 9, 1, 1
2023/6/15, 40, 12, 61, 4, 1, 1
2023/6/16, 43, 13, 69, 4, 1, 2
2023/6/17, 44, 24, 52, 4, 2, 2
2023/6/18, 66, 27, 61, 4, 1, 2
2023/6/19, 69, 12, 32, 4, 1, 1
2023/6/20, 32, 10, 34, 7, 1, 1
2023/6/21, 28, 8, 25, 6, 1, 1
2023/6/22, 23, 13, 51, 7, 1, 2
2023/6/23, 37, 16, 50, 4, 1, 2
2023/6/24, 47, 14, 42, 3, 1, 2
2023/6/25, 46, 21, 48, 7, 1, 2
2023/6/26, 57, 21, 45, 5, 1, 1
2023/6/27, 53, 22, 32, 6, 1, 1
2023/6/28, 54, 16, 51, 6, 1, 2
2023/6/29, 43, 21, 12, 4, 1, 1
2023/6/30, 41, 10, 36, 2, 1, 1
2023/1/2, 26, 4, 29, 2, 1, 1
2023/1/3, 16, 3, 25, 3, 1, 2
2023/1/4, 15, 4, 30, 4, 1, 1
2023/1/5, 15, 5, 27, 8, 1, 2
2023/1/6, 24, 18, 34, 9, 1, 2
2023/1/7, 58, 11, 37, 4, 1, 3
2023/1/8, 39, 18, 29, 12, 1, 4
2023/1/9, 55, 9, 29, 4, 1, 2
2023/1/10, 31, 8, 24, 10, 1, 2
2023/1/11, 27, 14, 23, 17, 2, 2
2023/1/12, 48, 18, 29, 12, 1, 2
2023/1/13, 57, 11, 24, 13, 1, 2
2023/1/14, 31, 6, 28, 5, 1, 2
2023/1/15, 21, 7, 27, 12, 1, 2
2023/1/16, 29, 6, 27, 11, 1, 2
2023/1/17, 23, 7, 30, 10, 1, 2
2023/1/18, 27, 6, 29, 9, 1, 2
2023/1/19, 21, 12, 34, 11, 1, 2
2023/1/20, 39, 6, 30, 4, 1, 1
2023/1/21, 19, 5, 30, 4, 1, 1
2023/1/22, 16, 12, 25, 7, 1, 2
2023/1/23, 36, 9, 29, 2, 1, 1
2023/1/24, 39, 2, 29, 3, 1, 1
2023/1/25, 15, 5, 29, 8, 1, 2
2023/1/26, 22, 11, 18, 15, 1, 3
2023/1/27, 40, 5, 30, 5, 1, 2
2023/1/28, 21, 7, 30, 4, 1, 2
2023/1/29, 28, 8, 29, 6, 1, 2
2023/1/30, 32, 6, 30, 5, 1, 3
2023/1/31, 25, 12, 25, 15, 1, 3
2023/2/1, 45, 8, 33, 5, 1, 2
2023/2/2, 30, 9, 27, 11, 1, 2
2023/2/3, 33, 11, 35, 9, 1, 2
2023/2/4, 40, 6, 34, 4, 1, 2
2023/2/5, 24, 10, 32, 9, 1, 2
2023/2/6, 23, 18, 20, 19, 1, 3
2023/2/7, 41, 13, 43, 9, 1, 2
2023/2/8, 46, 8, 33, 4, 1, 1
2023/2/9, 30, 5, 27, 10, 1, 2
2023/2/10, 22, 4, 34, 7, 1, 2
2023/2/11, 21, 10, 34, 6, 1, 2
2023/2/12, 29, 8, 32, 6, 1, 2
2023/2/13, 25, 4, 35, 2, 1, 1
2023/2/14, 19, 3, 32, 2, 1, 1
2023/2/15, 17, 3, 33, 3, 1, 1
2023/2/16, 13, 7, 34, 7, 1, 1
2023/2/17, 25, 18, 26, 16, 2, 3
2023/2/18, 56, 15, 39, 7, 1, 2
2023/2/19, 42, 11, 40, 4, 1, 2
2023/2/20, 38, 4, 35, 2, 1, 1
2023/2/21, 18, 7, 32, 7, 1, 3
2023/2/22, 26, 8, 35, 7, 1, 1
2023/2/23, 29, 8, 31, 10, 1, 2
2023/2/24, 31, 8, 39, 3, 1, 1
2023/2/25, 33, 5, 36, 1, 1, 
2023/2/26, 21, 8, 35, 7, 1, 2
2023/2/27, 30, 9, 38, 8, , 2
2023/2/28, 33, 10, 38, 7, , 2
2023/3/1, 38, 6, 36, 3, 1, 1
2023/3/2, 26, 8, 36, 5, 1, 2
2023/3/3, 26, 10, 38, 7, 1, 2
2023/3/4, 37, 10, 25, 5, 1, 2
2023/3/5, 40, 10, 36, 9, 1, 2
2023/3/6, 35, 12, 42, 11, 2, 2
2023/3/7, 46, 18, 48, 10, 1, 2
2023/3/8, 56, 22, 41, 8, 2, 2
2023/3/9, 64, 20, 44, 5, 1, 1
2023/3/10, 53, 18, 47, 5, 1, 2
2023/3/11, 51, 13, 43, 1, 1, 1
2023/3/12, 39, 9, 42, 3, 1, 1
2023/3/13, 31, 8, 38, 5, 1, 2
2023/3/14, 27, 11, 39, 4, 1, 
2023/3/15, 34, 11, 32, 6, 2, 1
2023/3/16, 35, 13, 38, 8, 1, 2
2023/3/17, 44, 5, 31, 5, 1, 1
2023/3/18, 20, 6, 38, 2, 1, 1
2023/3/19, 21, 9, 42, 4, 1, 1
2023/3/20, 31, 13, 33, 7, 1, 1
2023/3/21, 41, 10, 47, 5, 1, 1
2023/3/22, 33, 10, 38, 5, 1, 1
2023/3/23, 24, 9, 36, 6, 1, 2
2023/3/24, 22, 10, 29, 7, 1, 2
2023/3/25, 28, 2, 30, 3, 1, 2
2023/3/26, 8, 15, 39, 4, 1, 1
2023/3/27, 46, 25, 41, 9, 1, 2
2023/3/28, 56, 20, 44, 7, 1, 2
2023/3/29, 55, 17, 48, 6, 1, 2
2023/3/30, 50, 14, 35, 9, 1, 2
2023/3/31, 46, 17, 60, 4, 1, 2
2022/10/1, 66, 19, 57, , 1, 1
2022/10/2, 57, 15, 38, , 1, 1
2022/10/3, 44, 17, 35, , 1, 1
2022/10/4, 41, 9, 23, , 1, 
2022/10/5, 23, 5, 13, , 1, 2
2022/10/6, 15, 3, 17, , , 1
2022/10/7, 12, 5, 26, , 1, 1
2022/10/8, 15, 4, 26, , 1, 
2022/10/9, 13, 4, 27, , 1, 1
2022/10/10, 13, 7, 36, , 1, 1
2022/10/11, 19, 9, 15, , 1, 1
2022/10/12, 30, 11, 12, , 1, 1
2022/10/13, 37, 9, 32, , 1, 1
2022/10/14, 30, 15, 57, , 2, 2
2022/10/15, 50, 14, 32, , 1, 1
2022/10/16, 42, 12, 24, , 1, 2
2022/10/17, 34, 8, 37, , 1, 1
2022/10/18, 24, 6, 30, , 1, 1
2022/10/19, 21, 7, 34, , 1, 1
2022/10/20, 24, 10, 44, , 1, 1
2022/10/21, 39, 13, 41, , 1, 1
2022/10/22, 48, 16, 46, , 1, 2
2022/10/23, 51, 9, 36, , 1, 1
2022/10/24, 27, 7, 18, , 1, 1
2022/10/25, 20, 6, 29, , 1, 1
2022/10/26, 25, 9, 27, , 1, 1
2022/10/27, 31, 10, 26, , 1, 2
2022/10/28, 20, 8, 34, , 1, 1
2022/10/29, 1, 11, 31, , 1, 1
2022/10/30, 1, 9, 34, , 1, 2
2022/10/31, 15, 8, 25, , 1, 1
2022/11/1, 25, 7, 33, , 1, 1
2022/11/2, 24, 11, 40, , 1, 1
2022/11/3, 36, 13, 40, , 1, 2
2022/11/4, 41, 7, 34, , 1, 2
2022/11/5, 27, 6, 34, , 1, 1
2022/11/6, 18, 11, 32, , 1, 2
2022/11/7, 37, 10, 40, , 1, 1
2022/11/8, 37, 12, 37, , 1, 3
2022/11/9, 38, 17, 37, , 1, 3
2022/11/10, 52, 18, 57, , 1, 2
2022/11/11, 58, , , , , 
2022/11/14, 16, 6, 32, , 1, 1
2022/11/15, 20, 6, 33, , 1, 1
2022/11/16, 20, 11, 29, , 1, 2
2022/11/17, 39, 10, 30, , 1, 2
2022/11/18, 33, 12, 36, , , 2
2022/11/19, 34, 9, 31, , , 1
2022/11/20, 30, 5, 26, , 1, 2
2022/11/21, 19, 9, 21, , 1, 1
2022/11/22, 30, 7, 21, , 1, 1
2022/11/23, 24, 6, 30, , 1, 2
2022/11/24, 16, 7, 27, , 1, 1
2022/11/25, 22, 9, 21, , 1, 2
2022/11/26, 28, 11, 34, , 1, 1
2022/11/27, 28, 10, 21, , 1, 1
2022/11/28, 30, 23, 30, , 1, 1
2022/11/29, 28, 5, 28, , 1, 1
2022/11/30, 12, 3, 27, , 1, 1
2022/12/1, 16, 5, 28, , 1, 1
2022/12/2, 25, 4, 26, , 1, 2
2022/12/3, 20, 8, 30, , 1, 3
2022/12/4, 25, 6, 29, , 1, 1
2022/12/5, 16, 4, 31, , 1, 1
2022/12/6, 13, 7, 30, , 1, 2
2022/12/7, 25, 10, 31, , 1, 2
2022/12/8, 31, 8, 30, , 1, 2
2022/12/9, 26, 10, 35, , 1, 1
2022/12/10, 34, 8, 36, , 1, 2
2022/12/11, 30, 4, 28, , 1, 2
2022/12/12, 18, 8, 23, , 1, 2
2022/12/13, 24, 14, 31, , 1, 2
2022/12/14, 33, 5, 29, , 1, 2
2022/12/15, 15, 9, 27, , 1, 2
2022/12/16, 27, 9, 26, , 1, 2
2022/12/17, 27, 4, 28, , 1, 2
2022/12/18, 14, 5, 28, , 1, 
2022/12/19, 18, 7, 27, , 1, 2
2022/12/20, 23, 7, 28, , 1, 2
2022/12/21, 23, 7, 27, , 1, 2
2022/12/22, 22, 7, 30, , 1, 2
2022/12/23, 26, 8, 28, , 1, 2
2022/12/24, 23, 4, 33, , 1, 1
2022/12/25, 16, 4, 30, , 1, 1
2022/12/26, 16, 4, 27, 5, 1, 1
2022/12/27, 15, 7, 26, 10, 1, 2
2022/12/28, 27, 8, 31, 5, 1, 2
2022/12/29, 30, 4, 29, 3, 1, 2
2022/12/30, 19, 7, 30, 3, 1, 2
2022/12/31, 25, 11, 31, 3, 1, 2
2023/1/1, 44, 7, 31, 2, 1, 2
2022/7/1, 64, 9, 12, , 1, 1
2022/7/2, 23, 12, 9, , 1, 1
2022/7/3, 2, 11, 7, , , 1
2022/7/4, 34, 13, 11, , , 1
2022/7/5, 28, 11, 31, , 1, 1
2022/7/6, 30, 11, 37, , 1, 1
2022/7/7, 30, 12, 25, , , 1
2022/7/8, 30, 11, 31, , , 1
